tweet_id;sentiment;content
10167;anger;@RealBD_ @ReyesAverie 47 unarmed blacks killed by white cops in 2015. That many die every month in Chicago wheres the #outrage 
10297;anger   ;Because it was a perfect illusion but at least now I know what it was. #angry #ladygaga #iscalming#mysoul     
10298;anger   ;"Candace &amp; her pout are getting right on my tits #GBBO      "
10299;anger   ;@johnaugust @clmazin I was so looking forward to @ABCDesignated. Then it opened with a #stuartspecial. I literally yelled at my tv.    
10300;anger   ;BANG! Gordon #Brown has been accused of abusing a gazillion #rabid parrots!    
10301;anger   ;Petition for non-Maghrebi PoC to stop buying 'couscous' from white grocery stores and boiling it. That is not couscous that is trash. 
10302;anger   ;ESPN just assumed I wanted their free magazines #offended      
10303;anger   ;"Yo there's a kid on my snap chat from LA &amp; they get high off helium gas lmao.... I am like why the fuck lol"
10304;anger   ;.@RepDelBene: 'Today's proceedings and the entire process is an insult to our constituents.'   
10305;anger   ;@serendipity127_ @zombiecalorie @Angel_Eyes66 I'm sensing a theme here tho lol #angry  
10306;anger   ;@kingcharles9th i Lowkey forgot you had twitter and if you don't follow me back im gonna be #offended  
10307;anger   ;... flat party and I instantly get bollocked about it. 
10308;anger   ;@everycolorbot more like every color looks the same #triggered #colorblind #offended   
10309;anger   ;.@DIVAmagazine than straight people. Even the arse straight guys who think that means a threesome is fine.     
10310;anger   ;@DouthatNYT @jbouie @DamonLinker Yes it is bad to point out racism lest it provoke the racists.  Some racists do indeed not like it.  
10311;anger   ;@Deadspin @jrzy_boy This is about him being left off because they wanted to play a heavier game. We needed his offense tho. Amongst others.    
10312;anger   ;@Idubbbz @LeafyIsHere  I am offended   
10313;anger   ;@aroseblush Hello !\nThe bigger the bully the more crocodile tears. Bullies always act like offended victims. 
10608;anger   ;@RiotzXVl papercuts sting and stub ur toe last for like 10 secs
10315;anger   ;Candice's pout is gonna take someone eye out mate! #GBBO       
10316;anger   ;I've always had a weird grudge against stingrays ever since one killed Steve Irwin.    
10317;anger   ;@jwolfie_ why you gotta use the dark skin emoji #offended      
10318;anger   ;I'm not saying he might be like big foot but it might be like natural biological father says blood boiling if he cross 
10319;anger   ;I really really resent having to go to bed at a sensible hour you guys. I WANT TO TALK TO MY PEOPLE.  
10320;anger   ;@NM_NickNocturne Incentivise people to roam the Internet being morally offended as if they didn't do it enough already.       
10321;anger   ;not to be That Personâ„¢ but i get bitter seeing some ravi stans       
10322;anger   ;@Darren_Hammer amen nothing personal mate just tired of all of the complaining from our fans it's Been a relentless tirade of misery
10323;anger   ;Michelle is one of the worst players in bb history #bb18 #bbfinale     
10324;anger   ;Dear Indians..It is hard to swallow this but for once try to swallow this bitter pill...that is.. Pakistan is number one in Test cricket!!!    
10325;anger   ;A little nose irritation and a little more chills on my body. I'm so not into flu into flu into flu #FallSongs       
10326;anger   ;I am #real #sjw I will not let #america down\nI have found us now go and get us\nI let it out and I let it in\nI #rage I #lol\n@SergioSarzedo
10327;anger   ;Connivers blind to existential fury    
10328;anger   ;guys irritate me       
10329;anger   ;"#firsttweetever sippin #hotchocolate wondering #why I finally gave in &lt;3 haha #hellloooootwitter - ...its because #facebookisforfamily #rage"
10330;anger   ;@eNCA what they should be doing is directing their anger to the thieves in government...#corruption #FeesMustFall      
10331;anger   ;Need a new outlet for #rage    
10332;anger   ;@swagalini ive been through the denial and anger i am in pure acceptance       
10333;anger   ;@SapientSoldier timid but determined version of the rabid beasts beyond the land. Growling beneath my restrained breath I //rip// myself --   
10334;anger   ;I'm not used to pretty girls that use curse words to express their anger. I just feel like I'm a little bit surprised and turned off as well   
10335;anger   ;@TzumiXIV huff puff    
10336;anger   ;Hell hath not fury like a hamstring cramp. #ouch       
10708;anger   ;@RLH2606 if u know who died.. I would also burst out crying....\nFrom JOY!!! ðŸ˜‰      
10338;anger   ;@fireemblemlord it's the first expac since wrath that feels like a proper 'evolution' of the game for me       
10339;anger   ;@Thebeast_ufc what happened to the suicide tweet it was a joke obviously how could that offend anyone?ðŸ¤”     
10340;anger   ;@paulkrugman relentless echo chamber - negative comments with lots of reverb. Typical bully behavior.  
10341;anger   ;when you find out the initiative isn't even a thing ðŸ˜§ #revenge      
10186;anger   ;@RonMexico760  The guy who calls people 'cuck' and is anti-BLM is offended by idea that he might not be pro-policing reform? That's amazing.    
10343;anger   ;I'll happily be rude to people who personally insult me unprovoked they deserve it ðŸ‘ Just as good people deserve respect   
10344;anger   ;That AK47 leave your spine with a frown
10345;anger   ;come on let's make em hate ðŸ˜˜make em pout they face ðŸ‘¿ðŸ˜©.
10346;anger   ;Recommended reading: Prisoners of Hate by Aaron Beck #anger    
10347;anger   ;@Alanafergusson snap meee      
10348;anger   ;@KimLy resent  
10349;anger   ;Forever angry that gh ruined Molly and morgan's bond/friendship        
10350;anger   ;#disgracefulesin I resent all men in some way for some or no reason at all. #esinscountdown   
10351;anger   ;@TillTheEndMMVI I accidetly dumped boiling water my myself ðŸ˜«
10352;anger   ;@ggreenwald Smh remove ideologically bankrupt and opportunistic establishment now. They're burning all bridges and social contracts.  
10353;anger   ;As usual disappointing #offense by @HoustonTexans ...#Texans   
10354;anger   ;@mdivincenzo9 he's stupid I hate him lol      
10355;anger   ;@PuseLepuru it's the irritation of not having found the corpse 
10356;anger   ;"never #make a decision when you are .. #angry &gt;_&lt; .... and never make a #promis when you are #happy :) :*"
10357;anger   ;@girlsreallyrule Both Trump + King are relentless self-promoters who don't give a rip about anyone else. A perfect match for both Donalds.     
10358;anger   ;@coltonflurry @StrangeFacesLA I cancelled by CBS all access live feeds before JC even said Vic won AFP. Paul.should have won IMO #bitter       
10359;anger   ;whenever I put 'I wanna be adored' on my brother alwayss sings 'I wanna be a dog' instead just to irritate me  
10360;anger   ;@johnaugust @clmazin I was so looking forward to @ABCDesignated. Then it opened with a #stuartspecial. I literally yelled at my tv. #umbrage   
10361;anger   ;I don't get what point is made when reporting on Charlotte looting @CNNAshleigh. Why not explore what looting businesses symbolizes #outrage   
10362;anger   ;@ArcadianLuthier -- taking out his feelings on Kei unfairly. His lips form a frown as he tries to walk away.   
10363;anger   ;@laura221b I've left it for my dad to deal with ðŸ˜‚ My work is done as soon as it's felt the wrath of my slipper ðŸ˜· 
10364;anger   ;Leave it on there rulenimber 1 of carpet cleaning!!!  #worsethananatomicbomb #accidentlyspillbeeronthecarpet 
10365;anger   ;@m_warner21 Yikes. The wrath of Maddie...      
10366;anger   ;@Nigerianscamsss @TrillSmith you think I came back to twitter and not ruffle a few bushes? Tuh.
10367;anger   ;.@LEAFYSZERKER @markiplier is that an insult? Sounds like a job well done. it's red so it's done the job it was suppose to do #justsaying      
10368;anger   ;#Hudcomedy #AdamRowe  #insult Slutfaceshlongnugget     
10369;anger      ;I need some to help with my
10370;anger   ;@CBSBigBrother never bring back Meech and Bridgette. Crying because someone looks at you? Ugh and Bridgette. #bitter  
10371;anger   ;Hey folks sorry if anything offensive got posted on here yesterday my account got hacked. All fixed now though. I hope :-/  #annoyed   
10372;anger   ;Now it's time to remove CB from the team somehow. Screw it. Rip the Band-Aid off. It'll sting for a bit but everyone will get over it. 
10373;anger   ;Candice's pout gets more preposterous by the week. This week it's gone a bit Jack Nicholson's Joker. #GBBO     
10374;anger   ;@keithboykin unfortunately it won't end there... followers of whichever candidate isn't elected will throw tantrums. No winning this elec      
10375;anger   ;@cc_yandian @HillaryClinton her team must draw from a hat for daily personality #drugged  #yeller #quiet #screamer #ðŸ˜‚ðŸ˜‚   
10376;anger   ;Candice's standing pout face aggravates me every week  
10377;anger   ;Think I really broke young bull hurt ðŸ˜‚ðŸ˜‚ðŸ˜­ðŸ˜­ u can tell by how bitter and mad he is ðŸ˜ŠðŸ˜ŠðŸ˜©ðŸ˜©  
10378;anger   ;@OstinOng YUUUHH ðŸ™„ðŸ˜­ plus clin ep and prevmed ugghhh hahaha #bitter       
10379;anger   ;@HebertofNH any time a man who got paid to throw temper tantrums speaks up you gotta listen.  
10380;anger   ;As if he heard my thought on the ether my #ex has just posted #facebook pic of himself snuggling up with said #cats... now Im just #angry     
10381;anger   ;don't provoke me after letting me down !       
10382;anger   ;could never be a angry drunk lol yall weirdos just enjoy your time     
10383;anger   ;"Yet we still have deaths road rage &amp; violations on the road despite a widely accepted concept of 'personal accountability' while driving"
10384;anger   ;@SiobhanSynnot  Oh good God. Quentin Letts is doing one of his 'comedy' turns. #angry @bbcthisweek @afneil #BBCTW     
10385;anger   ;@Trump_Videos she looks completely #rabid @realDonaldTrump     
10386;anger   ;Inner conflict happens when we are at odds with ourselves. Honor your values and priorities.  #innerconflict #conflict #values 
10387;anger   ;#EpiPen: when public outrage occurs expand #PAP Patient Assistance Progrm couponsrebates .@GOPoversight @OversightDems on #Mylan #Epipen    
10388;anger   ;Imagine the twitter fume if Corbyn loses the election and then Smith leads Labour to a worse result than suggested under Corbyn.. Imagine??    
10389;anger   ;@BosNaud so scared to ruffle feathers he resorted to writing in cryptic code. #UncleCamsCabin 
10390;anger   ;Didn't think Cadres not Getting SRC deployment would make some Cadres so bitter Ku tough Macom.       
10391;anger   ;I miss doing nothing someone I care about and attacking their face with kisses. #foreveralone #bitter ðŸ˜©     
10392;anger   ;That grudge you're holding keeps making an appearance because #God wants you to deal with it.  
10393;anger   ;@arppaul @chetanlfc @mannkakhiladi @dey_spandan @umeroffcial  Comparing Akshay Sir with this zandu balm is an insult to Akshay Sir.    
10394;anger   ;ðŸ”¥Anger is the acid that can do more harm to the vessel in which it is stored than to anything on which it is poured.ðŸ”¥ #anger \n\n~Mark Twain     
10622;anger   ;@SarahMi40605180 @kaileighhxo sorry to burst the bubble but there was never any illusion ðŸ™ˆðŸ˜‚ðŸ˜‚  
10396;anger   ;I have a rage rage ep 2 coming out soon I'll keep you posted on it #YouTube #youtubegaming #rage       
10397;anger   ;@iamsrk what's up w the gender bias? #indignant This fancypants saddler's daughter will opt for the leather jacket thank you very much.       
